player_id,goals,SOTs,SOTs_pct,shots_per90,SOT_per90,goals_per_shot,goals_per_SOT,avg_shot_dist,shots_fk,pens_scored,pens_att,xg,npxg,npxg_per_shot,xg_net,npxg_net
242,0,4,23.5,0.77,0.18,0.0,0.0,16.2,3,0,0,1.7,1.7,0.1,-1.7,-1.7
243,0,1,6.3,0.78,0.05,0.0,0.0,25.4,0,0,0,0.5,0.5,0.03,-0.5,-0.5
244,0,4,44.4,0.59,0.26,0.0,0.0,21.0,0,0,0,0.4,0.4,0.04,-0.4,-0.4
245,0,1,20.0,0.44,0.09,0.0,0.0,13.4,0,0,0,0.2,0.2,0.05,-0.2,-0.2
246,1,1,14.3,0.82,0.12,0.14,1.0,25.5,0,0,0,0.7,0.7,0.1,0.3,0.3
247,0,0,0.0,0.24,0.0,0.0,0.0,23.0,0,0,0,0.1,0.1,0.03,-0.1,-0.1
248,1,4,30.8,1.55,0.48,0.08,0.25,10.2,0,0,0,1.0,1.0,0.08,0.0,0.0
249,0,0,0.0,0.17,0.0,0.0,0.0,12.4,0,0,0,0.0,0.0,0.03,0.0,0.0
250,0,2,22.2,1.91,0.42,0.0,0.0,17.6,0,0,0,0.3,0.3,0.04,-0.3,-0.3
251,0,2,22.2,1.51,0.33,0.0,0.0,26.8,3,0,0,0.4,0.4,0.05,-0.4,-0.4
252,3,5,41.7,2.89,1.2,0.25,0.6,16.6,0,0,0,1.7,1.7,0.14,1.3,1.3
253,0,5,62.5,2.86,1.79,0.0,0.0,19.8,0,0,0,0.2,0.2,0.03,-0.2,-0.2
254,0,0,0.0,0.25,0.0,0.0,0.0,3.0,0,0,0,0.2,0.2,0.16,-0.2,-0.2
255,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
256,0,0,0.0,0.51,0.0,0.0,0.0,25.1,0,0,0,0.0,0.0,0.01,0.0,0.0
257,0,1,50.0,1.11,0.56,0.0,0.0,14.0,0,0,0,0.1,0.1,0.07,-0.1,-0.1
258,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
259,1,1,100.0,3.21,3.21,1.0,1.0,8.2,0,0,0,0.2,0.2,0.16,0.8,0.8
260,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
261,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
262,0,4,28.6,0.38,0.11,0.0,0.0,26.9,0,0,0,0.6,0.6,0.04,-0.6,-0.6
263,1,6,16.2,1.03,0.17,0.03,0.17,13.4,0,0,0,3.1,3.1,0.08,-2.1,-2.1
264,0,6,18.2,1.07,0.19,0.0,0.0,16.6,0,0,0,3.4,3.3,0.1,-3.4,-3.3
265,11,45,35.2,4.21,1.48,0.09,0.24,18.8,4,0,0,11.1,11.1,0.09,-0.1,-0.1
266,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
267,8,15,20.8,2.75,0.57,0.08,0.4,21.5,4,2,3,7.1,4.8,0.07,0.9,1.2
268,3,8,32.0,0.87,0.28,0.12,0.38,12.0,0,0,0,2.2,2.2,0.09,0.8,0.8
269,1,2,25.0,0.34,0.09,0.13,0.5,8.9,0,0,0,1.3,1.3,0.16,-0.3,-0.3
270,3,8,27.6,1.36,0.37,0.07,0.25,21.4,3,1,1,2.6,1.8,0.06,0.4,0.2
271,15,36,42.4,3.86,1.63,0.14,0.33,13.4,0,3,5,15.4,11.4,0.13,-0.4,0.6
272,1,1,14.3,0.39,0.06,0.14,1.0,13.2,0,0,0,0.6,0.6,0.09,0.4,0.4
273,1,1,8.3,0.69,0.06,0.08,1.0,11.7,0,0,0,0.5,0.5,0.05,0.5,0.5
274,5,24,40.0,3.41,1.36,0.08,0.21,18.8,4,0,1,5.9,4.5,0.07,-0.9,0.5
275,0,2,40.0,0.37,0.15,0.0,0.0,31.7,0,0,0,0.1,0.1,0.03,-0.1,-0.1
276,0,3,18.8,1.42,0.27,0.0,0.0,16.5,0,0,0,1.5,1.5,0.09,-1.5,-1.5
277,0,1,16.7,0.57,0.09,0.0,0.0,14.1,0,0,0,0.4,0.4,0.07,-0.4,-0.4
278,1,12,34.3,3.94,1.35,0.03,0.08,14.6,0,0,0,3.4,3.4,0.1,-2.4,-2.4
279,0,0,0.0,0.14,0.0,0.0,0.0,12.9,0,0,0,0.0,0.0,0.02,0.0,0.0
280,0,3,30.0,2.36,0.71,0.0,0.0,22.6,0,0,0,0.9,0.9,0.09,-0.9,-0.9
281,0,1,20.0,1.05,0.21,0.0,0.0,24.5,0,0,0,0.2,0.2,0.03,-0.2,-0.2
282,2,6,100.0,1.59,1.59,0.33,0.33,19.1,0,0,0,0.5,0.5,0.08,1.5,1.5
283,0,2,14.3,2.93,0.42,0.0,0.0,21.4,1,0,0,0.7,0.7,0.05,-0.7,-0.7
284,1,5,29.4,4.86,1.43,0.06,0.2,17.7,2,0,0,1.0,1.0,0.06,0.0,0.0
285,1,4,44.4,5.03,2.24,0.11,0.25,22.2,0,0,0,0.6,0.6,0.07,0.4,0.4
286,0,1,33.3,1.8,0.6,0.0,0.0,18.7,0,0,0,0.2,0.2,0.08,-0.2,-0.2
287,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
288,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
289,0,0,0.0,3.75,0.0,0.0,0.0,28.2,0,0,0,0.0,0.0,0.03,0.0,0.0
290,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
291,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
292,2,4,13.3,0.86,0.11,0.07,0.5,20.5,0,0,0,1.7,1.7,0.06,0.3,0.3
293,14,18,35.3,1.52,0.54,0.2,0.56,20.6,7,4,5,9.9,5.7,0.11,4.1,4.3
294,1,10,29.4,1.07,0.32,0.03,0.1,13.6,0,0,0,1.9,1.9,0.05,-0.9,-0.9
295,1,4,19.0,0.75,0.14,0.05,0.25,19.1,0,0,0,1.4,1.4,0.07,-0.4,-0.4
296,0,3,33.3,0.33,0.11,0.0,0.0,18.6,0,0,0,0.8,0.8,0.08,-0.8,-0.8
297,2,5,55.6,0.35,0.2,0.22,0.4,9.1,0,0,0,1.2,1.2,0.14,0.8,0.8
298,0,1,9.1,0.42,0.04,0.0,0.0,9.9,0,0,0,0.8,0.8,0.07,-0.8,-0.8
299,7,22,35.5,2.52,0.89,0.1,0.27,14.3,0,1,1,5.8,5.0,0.08,1.2,1.0
300,2,4,23.5,0.89,0.21,0.12,0.5,12.5,0,0,0,1.0,1.0,0.06,1.0,1.0
301,4,13,33.3,2.27,0.76,0.1,0.31,29.6,10,0,0,1.1,1.1,0.03,2.9,2.9
302,0,0,0.0,0.33,0.0,0.0,0.0,24.8,2,0,0,0.2,0.2,0.03,-0.2,-0.2
303,0,0,0.0,0.07,0.0,0.0,0.0,24.5,0,0,0,0.1,0.1,0.08,-0.1,-0.1
304,0,0,0.0,0.38,0.0,0.0,0.0,13.9,0,0,0,0.4,0.4,0.08,-0.4,-0.4
305,1,3,13.6,1.88,0.26,0.05,0.33,18.2,1,0,0,1.6,1.6,0.07,-0.6,-0.6
306,4,12,44.4,2.15,0.95,0.15,0.33,14.7,0,0,0,2.9,2.9,0.11,1.1,1.1
307,2,6,46.2,1.01,0.47,0.15,0.33,12.2,0,0,0,1.8,1.8,0.14,0.2,0.2
308,0,0,0.0,0.21,0.0,0.0,0.0,11.9,0,0,0,0.2,0.2,0.09,-0.2,-0.2
309,0,0,0.0,0.47,0.0,0.0,0.0,18.6,0,0,0,0.1,0.1,0.03,-0.1,-0.1
310,2,5,35.7,4.42,1.58,0.14,0.4,14.4,0,0,0,1.1,1.1,0.08,0.9,0.9
311,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
312,0,5,45.5,5.18,2.36,0.0,0.0,12.9,0,0,0,2.1,2.1,0.19,-2.1,-2.1
313,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
314,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
315,0,0,0.0,0.85,0.0,0.0,0.0,7.5,0,0,0,0.1,0.1,0.07,-0.1,-0.1
316,1,1,100.0,1.0,1.0,1.0,1.0,9.6,0,0,0,0.1,0.1,0.1,0.9,0.9
317,0,1,25.0,1.81,0.45,0.0,0.0,16.9,0,0,0,0.2,0.2,0.04,-0.2,-0.2
318,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
319,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
320,0,0,0.0,5.14,0.0,0.0,0.0,18.3,0,0,0,0.1,0.1,0.07,-0.1,-0.1
321,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
322,0,1,100.0,8.18,8.18,0.0,0.0,14.1,0,0,0,0.0,0.0,0.03,0.0,0.0
323,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
324,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
325,6,8,36.4,0.61,0.22,0.09,0.25,20.2,0,4,5,6.3,2.4,0.11,-0.3,-0.4
326,8,19,29.2,2.2,0.64,0.12,0.42,19.9,9,0,0,4.8,4.8,0.07,3.2,3.2
327,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
328,0,1,12.5,0.28,0.03,0.0,0.0,13.9,0,0,0,0.4,0.4,0.05,-0.4,-0.4
329,1,9,25.0,1.37,0.34,0.03,0.11,17.8,1,0,0,2.9,2.9,0.08,-1.9,-1.9
330,4,11,28.9,1.67,0.48,0.11,0.36,14.4,0,0,0,3.6,3.6,0.09,0.4,0.4
331,1,2,22.2,0.38,0.08,0.11,0.5,10.8,0,0,0,0.5,0.5,0.05,0.5,0.5
332,0,9,36.0,1.12,0.4,0.0,0.0,18.1,0,0,0,1.1,1.1,0.04,-1.1,-1.1
333,0,2,8.3,1.26,0.11,0.0,0.0,20.8,1,0,0,1.2,1.2,0.05,-1.2,-1.2
334,0,3,60.0,0.27,0.16,0.0,0.0,12.1,0,0,0,0.7,0.7,0.14,-0.7,-0.7
335,0,7,25.0,1.58,0.39,0.0,0.0,22.6,0,0,0,1.5,1.5,0.05,-1.5,-1.5
336,0,4,28.6,0.82,0.23,0.0,0.0,15.0,0,0,0,0.7,0.7,0.05,-0.7,-0.7
337,1,4,22.2,1.09,0.24,0.06,0.25,15.4,0,0,0,1.2,1.2,0.07,-0.2,-0.2
338,4,10,27.0,2.45,0.66,0.11,0.4,17.2,0,0,0,3.6,3.6,0.1,0.4,0.4
339,1,4,23.5,1.04,0.24,0.06,0.25,20.8,0,0,0,0.9,0.9,0.06,0.1,0.1
340,4,6,23.1,1.86,0.43,0.15,0.67,10.7,0,0,0,3.0,3.0,0.11,1.0,1.0
341,2,7,30.4,1.77,0.54,0.09,0.29,18.3,0,0,0,2.3,2.3,0.1,-0.3,-0.3
342,0,0,0.0,0.32,0.0,0.0,0.0,14.9,0,0,0,0.2,0.2,0.06,-0.2,-0.2
343,0,3,42.9,0.89,0.38,0.0,0.0,26.6,0,0,0,0.5,0.5,0.08,-0.5,-0.5
344,0,2,33.3,0.79,0.26,0.0,0.0,20.1,0,0,0,0.4,0.4,0.06,-0.4,-0.4
345,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
346,0,0,0.0,2.53,0.0,0.0,0.0,19.6,1,0,0,0.7,0.7,0.09,-0.7,-0.7
347,1,4,57.1,1.84,1.05,0.14,0.25,15.1,0,0,0,1.7,1.7,0.24,-0.7,-0.7
348,4,5,41.7,3.24,1.35,0.33,0.8,20.0,1,0,0,1.3,1.3,0.11,2.7,2.7
349,0,0,0.0,1.87,0.0,0.0,0.0,26.2,2,0,0,0.2,0.2,0.03,-0.2,-0.2
350,1,2,28.6,2.2,0.63,0.14,0.5,10.4,0,0,0,0.9,0.9,0.12,0.1,0.1
351,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
352,0,1,100.0,2.5,2.5,0.0,0.0,27.3,0,0,0,0.0,0.0,0.02,0.0,0.0
353,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
354,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
355,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
356,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
357,5,14,29.8,1.52,0.45,0.11,0.36,19.8,0,0,0,4.0,3.9,0.08,1.0,1.1
358,1,6,26.1,0.84,0.22,0.04,0.17,23.5,3,0,1,2.2,1.4,0.06,-1.2,-0.4
359,0,2,18.2,0.41,0.07,0.0,0.0,13.4,0,0,0,0.5,0.5,0.05,-0.5,-0.5
360,0,1,11.1,0.38,0.04,0.0,0.0,11.5,0,0,0,0.5,0.5,0.06,-0.5,-0.5
361,3,15,29.4,2.19,0.65,0.04,0.13,25.8,4,1,1,3.5,2.6,0.05,-0.5,-0.6
362,3,13,39.4,1.54,0.61,0.06,0.15,20.7,2,1,1,2.8,2.0,0.06,0.2,0.0
363,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
364,0,7,31.8,1.19,0.38,0.0,0.0,22.4,0,0,0,1.0,1.0,0.05,-1.0,-1.0
365,2,3,23.1,0.72,0.17,0.15,0.67,8.3,0,0,0,1.2,1.2,0.09,0.8,0.8
366,0,3,25.0,0.72,0.18,0.0,0.0,17.2,0,0,0,0.5,0.5,0.04,-0.5,-0.5
367,6,14,33.3,2.64,0.88,0.14,0.43,18.2,4,0,0,4.2,3.4,0.08,1.8,2.6
368,5,15,41.7,2.42,1.01,0.14,0.33,17.4,0,0,0,3.6,3.6,0.1,1.4,1.4
369,0,3,37.5,0.56,0.21,0.0,0.0,21.3,0,0,0,0.3,0.3,0.04,-0.3,-0.3
370,5,13,59.1,1.64,0.97,0.18,0.31,12.5,0,1,3,4.5,2.2,0.1,0.5,1.8
371,0,0,0.0,0.25,0.0,0.0,0.0,23.6,0,0,0,0.1,0.1,0.05,-0.1,-0.1
372,0,1,20.0,0.54,0.11,0.0,0.0,19.8,0,0,0,0.2,0.2,0.04,-0.2,-0.2
373,3,13,48.1,2.39,1.15,0.11,0.23,18.6,0,0,0,2.9,2.9,0.11,0.1,0.1
374,0,1,25.0,0.42,0.1,0.0,0.0,9.0,0,0,0,0.4,0.4,0.11,-0.4,-0.4
375,0,0,0.0,0.13,0.0,0.0,0.0,33.3,0,0,0,0.0,0.0,0.02,0.0,0.0
376,0,1,14.3,1.05,0.15,0.0,0.0,17.0,0,0,0,0.4,0.4,0.06,-0.4,-0.4
377,0,3,60.0,0.78,0.47,0.0,0.0,9.3,0,0,0,0.3,0.3,0.06,-0.3,-0.3
378,0,1,25.0,1.17,0.29,0.0,0.0,15.9,0,0,0,0.2,0.2,0.05,-0.2,-0.2
379,0,1,14.3,1.61,0.23,0.0,0.0,15.1,0,0,0,0.4,0.4,0.06,-0.4,-0.4
380,2,6,40.0,2.68,1.07,0.13,0.33,13.7,0,0,0,1.7,1.7,0.12,0.3,0.3
381,0,0,0.0,0.61,0.0,0.0,0.0,28.5,0,0,0,0.1,0.1,0.02,-0.1,-0.1
382,0,1,20.0,1.32,0.26,0.0,0.0,25.6,0,0,0,0.1,0.1,0.02,-0.1,-0.1
383,3,7,53.8,3.5,1.89,0.23,0.43,13.9,0,0,1,3.2,2.4,0.19,-0.2,0.6
384,0,0,0.0,0.64,0.0,0.0,0.0,31.5,0,0,0,0.0,0.0,0.02,0.0,0.0
385,0,0,0.0,0.83,0.0,0.0,0.0,26.3,0,0,0,0.0,0.0,0.04,0.0,0.0
386,0,1,100.0,1.0,1.0,0.0,0.0,26.6,0,0,0,0.0,0.0,0.03,0.0,0.0
387,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
388,0,1,33.3,5.4,1.8,0.0,0.0,23.9,0,0,0,0.1,0.1,0.03,-0.1,-0.1
389,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
390,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
391,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
392,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
393,0,6,35.3,0.46,0.16,0.0,0.0,10.8,0,0,0,1.7,1.5,0.09,-1.7,-1.5
394,0,3,23.1,0.36,0.08,0.0,0.0,13.5,0,0,0,1.2,1.2,0.09,-1.2,-1.2
395,2,5,27.8,0.53,0.15,0.11,0.4,12.6,0,0,0,1.6,1.6,0.09,0.4,0.4
396,1,6,19.4,0.94,0.18,0.03,0.17,27.6,0,0,0,1.0,1.0,0.03,0.0,0.0
397,0,3,20.0,0.54,0.11,0.0,0.0,22.0,0,0,0,0.5,0.5,0.04,-0.5,-0.5
398,7,20,22.5,3.38,0.76,0.07,0.3,15.9,2,1,3,11.6,9.2,0.1,-4.6,-3.2
399,2,15,37.5,1.71,0.64,0.05,0.13,19.7,0,0,0,2.3,2.3,0.06,-0.3,-0.3
400,3,8,23.5,1.68,0.4,0.09,0.38,23.8,4,0,0,1.8,1.8,0.05,1.2,1.2
401,2,7,38.9,1.04,0.4,0.11,0.29,17.8,0,0,0,2.0,2.0,0.11,0.0,0.0
402,2,23,46.0,3.33,1.53,0.04,0.09,19.8,1,0,0,3.6,3.6,0.07,-1.6,-1.6
403,1,3,18.8,1.2,0.22,0.06,0.33,22.6,0,0,0,0.8,0.8,0.05,0.2,0.2
404,0,2,15.4,0.71,0.11,0.0,0.0,13.9,0,0,0,1.1,1.1,0.08,-1.1,-1.1
405,0,6,42.9,0.91,0.39,0.0,0.0,18.4,0,0,0,1.2,1.2,0.08,-1.2,-1.2
406,1,5,38.5,0.91,0.35,0.08,0.2,18.3,0,0,0,1.2,1.2,0.09,-0.2,-0.2
407,1,5,18.5,2.19,0.4,0.0,0.0,22.8,1,1,1,2.5,1.7,0.06,-1.5,-1.7
408,5,20,35.7,3.66,1.31,0.07,0.2,16.5,1,1,1,6.4,5.6,0.1,-1.4,-1.6
409,2,5,21.7,2.7,0.59,0.09,0.4,18.9,2,0,0,2.8,2.8,0.12,-0.8,-0.8
410,0,1,33.3,0.74,0.25,0.0,0.0,25.9,0,0,0,0.1,0.1,0.03,-0.1,-0.1
411,0,0,0.0,0.32,0.0,0.0,0.0,7.1,0,0,0,0.0,0.0,0.03,0.0,0.0
412,0,0,0.0,0.88,0.0,0.0,0.0,17.6,0,0,0,0.2,0.2,0.09,-0.2,-0.2
413,0,3,42.9,3.15,1.35,0.0,0.0,17.0,0,0,0,0.5,0.5,0.07,-0.5,-0.5
414,1,1,50.0,12.0,6.0,0.5,1.0,31.9,0,0,0,0.1,0.1,0.04,0.9,0.9
415,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
416,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
417,0,0,0.0,11.25,0.0,0.0,0.0,24.5,0,0,0,0.0,0.0,0.04,0.0,0.0
418,2,9,33.3,0.75,0.25,0.07,0.22,27.3,0,0,0,0.8,0.8,0.03,1.2,1.2
419,0,2,10.0,0.56,0.06,0.0,0.0,12.3,0,0,0,1.3,1.3,0.07,-1.3,-1.3
420,8,25,41.0,2.12,0.87,0.13,0.32,12.9,1,0,0,7.8,7.8,0.13,0.2,0.2
421,6,16,28.6,2.12,0.61,0.09,0.31,25.7,13,1,1,3.5,2.8,0.05,2.5,2.2
422,1,8,30.8,1.05,0.32,0.04,0.13,20.9,0,0,0,1.9,1.9,0.07,-0.9,-0.9
423,0,3,30.0,0.43,0.13,0.0,0.0,11.2,0,0,0,1.1,1.1,0.11,-1.1,-1.1
424,0,2,13.3,0.65,0.09,0.0,0.0,9.1,0,0,0,1.9,1.9,0.13,-1.9,-1.9
425,4,8,30.8,1.26,0.39,0.12,0.38,15.9,0,1,1,3.5,2.7,0.11,0.5,0.3
426,1,12,27.9,1.95,0.54,0.02,0.08,22.1,2,0,0,3.5,3.5,0.08,-2.5,-2.5
427,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
428,2,8,21.1,1.9,0.4,0.05,0.25,22.9,1,0,0,1.5,1.5,0.04,0.5,0.5
429,0,5,31.3,0.85,0.26,0.0,0.0,21.1,0,0,0,0.8,0.8,0.05,-0.8,-0.8
430,5,14,29.8,2.47,0.74,0.09,0.29,18.2,4,1,1,4.7,3.9,0.08,0.3,0.1
431,0,0,0.0,0.15,0.0,0.0,0.0,17.1,0,0,0,0.1,0.1,0.04,-0.1,-0.1
432,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
433,0,3,16.7,1.7,0.28,0.0,0.0,18.5,0,0,0,1.3,1.3,0.07,-1.3,-1.3
434,1,3,60.0,0.43,0.26,0.2,0.33,13.0,0,0,0,0.8,0.8,0.16,0.2,0.2
435,1,2,28.6,0.73,0.21,0.14,0.5,9.0,0,0,0,1.2,1.2,0.17,-0.2,-0.2
436,1,4,22.2,1.84,0.41,0.06,0.25,16.9,0,0,1,2.7,1.9,0.11,-1.7,-0.9
437,1,2,66.7,0.43,0.29,0.33,0.5,9.7,0,0,0,0.4,0.4,0.13,0.6,0.6
438,2,2,33.3,1.34,0.45,0.33,1.0,19.7,0,0,0,0.6,0.6,0.1,1.4,1.4
439,0,2,50.0,1.9,0.95,0.0,0.0,15.9,0,0,0,0.4,0.4,0.1,-0.4,-0.4
440,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
441,0,1,100.0,1.41,1.41,0.0,0.0,21.9,0,0,0,0.1,0.1,0.06,-0.1,-0.1
442,1,3,50.0,2.9,1.45,0.17,0.33,14.9,0,0,0,0.5,0.5,0.08,0.5,0.5
443,0,0,0.0,2.0,0.0,0.0,0.0,12.5,0,0,0,0.0,0.0,0.01,0.0,0.0
444,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
445,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
446,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
447,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
448,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
449,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
450,2,6,25.0,0.73,0.18,0.08,0.33,11.3,0,0,0,2.2,2.2,0.09,-0.2,-0.2
451,1,2,25.0,0.27,0.07,0.13,0.5,21.4,0,0,0,0.7,0.7,0.09,0.3,0.3
452,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
453,2,5,22.7,0.85,0.19,0.05,0.2,18.1,0,1,1,3.7,2.9,0.13,-1.7,-1.9
454,1,3,30.0,0.37,0.11,0.1,0.33,24.1,1,0,0,0.5,0.5,0.05,0.5,0.5
455,1,5,26.3,0.67,0.18,0.05,0.2,18.7,0,0,0,1.5,1.5,0.08,-0.5,-0.5
456,1,10,27.8,1.64,0.46,0.03,0.1,22.6,2,0,0,2.0,2.0,0.06,-1.0,-1.0
457,4,16,31.4,2.36,0.74,0.08,0.25,17.3,0,0,0,4.0,4.0,0.08,0.0,0.0
458,1,6,24.0,1.4,0.34,0.04,0.17,17.2,2,0,0,2.5,2.5,0.1,-1.5,-1.5
459,2,3,23.1,0.87,0.2,0.15,0.67,23.2,0,0,0,0.8,0.8,0.06,1.2,1.2
460,2,1,50.0,0.15,0.07,0.5,1.0,17.2,0,1,1,1.3,0.5,0.25,0.7,0.5
461,3,10,29.4,2.54,0.75,0.06,0.2,14.2,2,1,1,4.8,4.1,0.12,-1.8,-2.1
462,1,8,40.0,1.81,0.72,0.05,0.13,13.7,0,0,0,1.6,1.6,0.08,-0.6,-0.6
463,1,5,41.7,1.24,0.52,0.08,0.2,13.4,0,0,0,1.5,1.5,0.12,-0.5,-0.5
464,0,1,25.0,0.42,0.11,0.0,0.0,14.0,0,0,0,0.4,0.4,0.1,-0.4,-0.4
465,0,3,75.0,0.36,0.27,0.0,0.0,7.9,0,0,0,0.5,0.5,0.14,-0.5,-0.5
466,5,11,29.7,2.76,0.82,0.14,0.45,22.3,6,0,1,3.4,2.6,0.07,1.6,2.4
467,2,5,21.7,1.87,0.41,0.09,0.4,18.9,1,0,0,1.8,1.8,0.08,0.2,0.2
468,0,0,0.0,0.37,0.0,0.0,0.0,9.8,0,0,0,0.3,0.3,0.08,-0.3,-0.3
469,0,3,100.0,0.29,0.29,0.0,0.0,18.8,0,0,0,0.1,0.1,0.05,-0.1,-0.1
470,3,7,33.3,2.02,0.67,0.14,0.43,11.9,0,0,0,3.5,3.5,0.19,-0.5,-0.5
471,4,5,38.5,1.57,0.6,0.23,0.6,22.5,0,1,1,1.3,0.5,0.04,2.7,2.5
472,0,2,9.5,1.99,0.19,0.0,0.0,20.0,0,0,0,1.2,1.2,0.06,-1.2,-1.2
473,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
474,4,9,36.0,3.58,1.29,0.16,0.44,11.3,0,0,0,2.6,2.6,0.1,1.4,1.4
475,0,0,0.0,3.46,0.0,0.0,0.0,29.7,1,0,1,1.2,0.5,0.08,-1.2,-0.5
476,0,0,0.0,0.75,0.0,0.0,0.0,24.1,0,0,0,0.1,0.1,0.03,-0.1,-0.1
477,1,1,50.0,4.62,2.31,0.5,1.0,19.1,0,0,0,0.1,0.1,0.04,0.9,0.9
478,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
479,1,3,15.8,0.5,0.08,0.05,0.33,15.1,0,0,0,1.7,1.7,0.09,-0.7,-0.7
480,0,2,11.1,0.62,0.07,0.0,0.0,20.1,2,0,0,1.6,1.6,0.09,-1.6,-1.6
481,1,17,23.9,2.5,0.6,0.01,0.06,19.8,0,0,0,3.9,3.9,0.05,-2.9,-2.9
482,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
483,0,2,50.0,0.18,0.09,0.0,0.0,18.5,0,0,0,0.1,0.1,0.04,-0.1,-0.1
484,0,0,0.0,0.22,0.0,0.0,0.0,10.0,0,0,0,0.3,0.3,0.06,-0.3,-0.3
