player_id,games,minutes,mins_per_game,mins_pct,minutes_90s,game_starts,mins_per_start,games_completed,game_subs,mins_per_sub,unused_sub,PPM,onG,onGA,plus_minus,plus_minus_per90,plus_minus_wwo,onxG,onxGA,xg_plus_minus,xg_plus_minus_per90,xg_plus_minus_wwo
2152,12,245,20.0,8.0,2.7,2,74,0,10,10,19,0.67,1,5,-4,-1.47,-0.99,4.0,3.8,0.2,0.09,0.06
2153,10,217,22.0,7.1,2.4,2,57,0,8,13,5,1.3,5,2,3,1.24,1.94,3.6,3.2,0.4,0.18,0.16
2154,2,172,86.0,5.6,1.9,2,86,1,0,0,0,2.0,2,1,1,0.52,1.15,2.6,2.4,0.3,0.14,0.12
2155,15,422,28.0,13.8,4.7,1,63,0,14,26,12,1.0,5,8,-3,-0.64,-0.09,7.2,7.1,0.0,0.0,-0.03
2156,1,90,90.0,2.9,1.0,1,90,1,0,0,32,1.0,0,0,0,0.0,0.58,0.5,0.5,0.0,0.03,0.0
2157,3,74,25.0,2.4,0.8,1,45,0,2,15,30,2.0,2,2,0,0.0,0.57,1.3,2.2,-0.9,-1.13,-1.2
2158,6,49,8.0,1.6,0.5,0,0,0,6,8,10,1.0,1,1,0,0.0,0.57,0.5,0.3,0.3,0.48,0.46
2159,1,1,1.0,0.0,0.0,0,0,0,1,1,2,1.0,0,0,0,0.0,0.56,0.0,0.0,0.0,0.0,-0.03
2160,1,1,1.0,0.0,0.0,0,0,0,1,1,1,1.0,0,0,0,0.0,0.56,0.0,0.0,0.0,0.0,-0.03
2161,33,"2,957",90.0,96.6,32.9,33,90,31,0,0,0,1.12,51,66,-15,-0.46,1.29,46.2,50.3,-4.1,-0.12,1.96
2162,34,"2,729",80.0,89.2,30.3,32,84,20,2,23,0,1.09,48,61,-13,-0.43,0.66,41.1,46.5,-5.4,-0.18,0.11
2163,30,"2,617",87.0,85.5,29.1,30,87,27,0,0,0,1.03,45,59,-14,-0.48,0.13,40.5,42.4,-1.9,-0.06,0.87
2164,32,"2,610",82.0,85.3,29.0,29,88,23,3,23,0,1.16,46,55,-9,-0.31,1.29,42.6,42.9,-0.3,-0.01,1.22
2165,32,"2,469",77.0,80.7,27.4,28,84,19,4,27,0,0.97,39,57,-18,-0.66,-0.81,35.3,43.0,-7.7,-0.28,-0.47
2166,29,"2,311",80.0,75.5,25.7,26,88,23,3,11,1,1.07,43,51,-8,-0.31,0.77,34.1,38.0,-3.9,-0.15,0.15
2167,31,"2,130",69.0,69.6,23.7,26,74,5,5,43,0,1.0,33,40,-7,-0.3,0.67,31.9,32.7,-0.8,-0.03,0.52
2168,26,"2,025",78.0,66.2,22.5,25,80,8,1,29,0,1.12,33,45,-12,-0.53,-0.1,32.9,35.1,-2.1,-0.09,0.28
2169,28,"2,116",76.0,69.2,23.5,24,86,14,4,16,5,1.11,37,47,-10,-0.43,0.24,32.9,34.1,-1.2,-0.05,0.45
2170,22,"1,980",90.0,64.7,22.0,22,90,22,0,0,12,1.0,31,43,-12,-0.55,-0.13,33.3,36.3,-3.0,-0.14,0.15
2171,32,"1,711",53.0,55.9,19.0,19,72,2,13,26,1,1.03,23,42,-19,-1.0,-1.13,22.5,33.5,-11.0,-0.58,-0.88
2172,24,"1,240",52.0,40.5,13.8,16,62,0,8,31,1,0.92,24,26,-2,-0.15,0.6,20.4,18.6,1.8,0.13,0.54
2173,26,"1,429",55.0,46.7,15.9,15,85,10,11,14,8,1.0,25,34,-9,-0.57,-0.13,22.6,28.7,-6.1,-0.38,-0.36
2174,24,"1,161",48.0,37.9,12.9,13,71,4,11,22,10,1.17,20,26,-6,-0.47,0.06,19.5,21.1,-1.6,-0.13,0.1
2175,12,"1,080",90.0,35.3,12.0,12,90,12,0,0,20,1.25,22,27,-5,-0.42,0.13,13.9,17.3,-3.5,-0.29,-0.15
2176,15,699,47.0,22.8,7.8,8,75,1,7,15,13,1.47,12,13,-1,-0.13,0.48,12.0,13.6,-1.5,-0.2,-0.01
2177,19,703,37.0,23.0,7.8,7,63,0,12,22,3,0.95,16,22,-6,-0.77,-0.35,11.0,15.0,-4.0,-0.52,-0.42
2178,11,410,37.0,13.4,4.6,4,73,0,7,17,12,0.82,5,13,-8,-1.76,-1.45,3.6,9.1,-5.5,-1.21,-1.17
2179,18,410,23.0,13.4,4.6,2,75,0,16,16,10,1.22,9,14,-5,-1.1,-0.69,7.5,8.9,-1.5,-0.32,-0.15
2180,13,236,18.0,7.7,2.6,2,62,0,11,10,19,1.46,3,7,-4,-1.53,-1.11,3.2,6.5,-3.3,-1.25,-1.15
2181,5,133,27.0,4.3,1.5,1,45,0,4,22,10,0.8,4,4,0,0.0,0.52,2.1,2.8,-0.7,-0.5,-0.33
2182,16,295,18.0,9.6,3.3,0,0,0,16,18,14,1.31,6,7,-1,-0.31,0.22,5.9,6.3,-0.4,-0.13,0.06
2183,5,72,14.0,2.4,0.8,0,0,0,5,14,7,0.8,1,4,-3,-3.75,-3.33,1.7,2.5,-0.8,-1.06,-0.89
2184,3,54,18.0,1.8,0.6,0,0,0,3,18,31,1.0,0,3,-3,-5.0,-4.58,0.6,2.6,-2.0,-3.31,-3.17
2185,4,19,5.0,0.6,0.2,0,0,0,4,5,7,1.5,3,1,2,9.47,10.04,0.6,0.6,0.0,-0.17,0.02
2186,34,"3,060",90.0,100.0,34.0,34,90,34,0,0,0,1.06,45,67,-22,-0.65,0.0,43.1,62.4,-19.4,-0.57,0.0
2187,32,"2,880",90.0,94.1,32.0,32,90,32,0,0,1,1.09,44,64,-20,-0.62,0.38,41.3,57.8,-16.5,-0.52,0.92
2188,31,"2,657",86.0,86.8,29.5,31,86,25,0,0,1,1.16,41,55,-14,-0.47,1.31,37.3,53.9,-16.6,-0.56,0.05
2189,31,"2,649",85.0,86.6,29.4,31,85,26,0,0,0,1.03,37,51,-14,-0.48,1.28,39.0,50.1,-11.1,-0.38,1.42
2190,32,"2,674",84.0,87.4,29.7,30,88,27,2,23,0,1.03,41,59,-18,-0.61,0.33,38.4,56.5,-18.1,-0.61,-0.31
2191,30,"2,561",85.0,83.7,28.5,30,85,16,0,0,0,1.17,41,48,-7,-0.25,2.46,37.5,49.0,-11.6,-0.41,1.0
2192,31,"2,508",81.0,82.0,27.9,30,83,14,1,12,2,1.13,35,51,-16,-0.57,0.4,33.6,51.1,-17.5,-0.63,-0.32
2193,30,"2,556",85.0,83.5,28.4,29,87,25,1,29,0,0.97,35,56,-21,-0.74,-0.56,34.5,51.9,-17.4,-0.61,-0.27
2194,31,"2,143",69.0,70.0,23.8,24,82,9,7,25,2,1.16,32,40,-8,-0.34,1.04,31.4,45.0,-13.6,-0.57,0.0
2195,32,"2,076",65.0,67.8,23.1,24,78,11,8,25,1,1.06,30,43,-13,-0.56,0.26,26.4,38.1,-11.7,-0.51,0.2
2196,17,"1,362",80.0,44.5,15.1,15,88,14,2,23,1,1.12,18,26,-8,-0.53,0.21,18.3,23.0,-4.7,-0.31,0.47
2197,22,"1,313",60.0,42.9,14.6,14,85,7,8,16,8,1.18,17,35,-18,-1.23,-1.03,17.4,30.2,-12.8,-0.88,-0.54
2198,15,948,63.0,31.0,10.5,11,76,5,4,28,0,1.2,14,16,-2,-0.19,0.66,14.2,15.3,-1.0,-0.1,0.68
2199,14,902,64.0,29.5,10.0,10,82,5,4,21,1,0.71,13,22,-9,-0.9,-0.36,13.5,23.7,-10.2,-1.02,-0.64
2200,12,575,48.0,18.8,6.4,6,65,0,6,31,3,0.5,8,19,-11,-1.72,-1.32,5.9,14.7,-8.8,-1.38,-1.0
2201,7,337,48.0,11.0,3.7,5,61,0,2,16,1,1.43,6,8,-2,-0.53,0.13,4.3,5.8,-1.6,-0.42,0.17
2202,27,733,27.0,24.0,8.1,4,79,2,23,18,7,0.89,13,24,-11,-1.35,-0.93,10.3,15.9,-5.6,-0.68,-0.15
2203,6,352,59.0,11.5,3.9,4,81,2,2,14,7,1.5,5,5,0,0.0,0.73,6.4,7.4,-1.1,-0.27,0.34
2204,16,291,18.0,9.5,3.2,2,86,1,14,9,15,1.25,6,15,-9,-2.78,-2.36,3.7,13.2,-9.5,-2.92,-2.6
2205,3,181,60.0,5.9,2.0,2,90,2,1,1,0,1.0,2,5,-3,-1.49,-0.9,2.6,2.9,-0.3,-0.14,0.46
2206,2,180,90.0,5.9,2.0,2,90,2,0,0,30,0.5,1,3,-2,-1.0,-0.38,1.7,4.6,-2.9,-1.43,-0.92
2207,5,153,31.0,5.0,1.7,2,62,0,3,10,14,0.8,1,3,-2,-1.18,-0.56,2.0,1.4,0.5,0.31,0.93
2208,5,165,33.0,5.4,1.8,1,19,0,4,37,1,1.0,3,4,-1,-0.55,0.11,3.5,3.6,0.0,-0.03,0.57
2209,5,113,23.0,3.7,1.3,1,68,0,4,11,12,0.6,1,7,-6,-4.78,-4.29,1.8,3.6,-1.8,-1.39,-0.86
2210,10,147,15.0,4.8,1.6,0,0,0,10,15,6,1.3,4,4,0,0.0,0.68,3.8,1.9,1.9,1.14,1.8
2211,3,54,18.0,1.8,0.6,0,0,0,3,18,11,0.33,2,2,0,0.0,0.66,0.9,1.4,-0.5,-0.86,-0.3
2212,4,47,12.0,1.5,0.5,0,0,0,4,12,23,0.25,0,1,-1,-1.91,-1.29,0.5,1.2,-0.7,-1.29,-0.73
2213,2,32,16.0,1.0,0.4,0,0,0,2,16,11,0.0,0,3,-3,-8.44,-7.87,0.5,0.9,-0.4,-1.26,-0.7
2214,1,8,8.0,0.3,0.1,0,0,0,1,8,17,0.0,0,0,0,0.0,0.65,0.2,0.0,0.2,2.61,3.19
2215,33,"2,853",86.0,93.2,31.7,33,86,25,0,0,0,1.0,29,53,-24,-0.76,0.11,32.8,51.1,-18.3,-0.58,0.57
2216,31,"2,771",89.0,90.6,30.8,31,89,27,0,0,0,1.1,32,49,-17,-0.55,2.25,32.3,50.2,-17.9,-0.58,0.38
2217,31,"2,500",81.0,81.7,27.8,30,83,20,1,1,1,0.97,21,48,-27,-0.97,-1.13,26.1,47.6,-21.5,-0.77,-0.86
2218,29,"2,596",90.0,84.8,28.8,29,90,28,0,0,1,1.03,28,53,-25,-0.87,-0.67,30.1,48.5,-18.4,-0.64,-0.14
2219,32,"2,578",81.0,84.2,28.6,28,87,21,4,35,1,1.06,28,40,-12,-0.42,2.2,28.6,45.4,-16.8,-0.59,0.18
2220,29,"2,520",87.0,82.4,28.0,28,88,25,1,45,1,0.86,25,52,-27,-0.96,-1.13,26.7,47.2,-20.5,-0.73,-0.65
2221,30,"1,898",63.0,62.0,21.1,24,73,6,6,24,3,0.9,21,32,-11,-0.52,0.64,18.5,31.9,-13.4,-0.64,-0.05
2222,27,"1,963",73.0,64.2,21.8,23,81,15,4,24,6,1.0,22,36,-14,-0.64,0.34,22.1,34.4,-12.3,-0.56,0.15
2223,32,"1,799",56.0,58.8,20.0,20,74,4,12,27,2,1.0,19,30,-11,-0.55,0.52,22.0,28.3,-6.3,-0.31,0.74
2224,29,"1,818",63.0,59.4,20.2,19,82,10,10,27,1,0.97,20,32,-12,-0.59,0.42,22.5,31.2,-8.7,-0.43,0.46
2225,28,"1,718",61.0,56.1,19.1,19,81,10,9,20,1,1.18,19,21,-2,-0.1,1.5,16.4,26.5,-10.2,-0.53,0.19
2226,26,"1,385",53.0,45.3,15.4,17,70,3,9,21,5,1.19,20,24,-4,-0.26,0.92,18.2,25.2,-7.0,-0.46,0.29
2227,23,"1,557",68.0,50.9,17.3,16,84,12,7,31,3,0.87,15,37,-22,-1.27,-1.03,17.2,31.0,-13.9,-0.8,-0.38
2228,23,"1,127",49.0,36.8,12.5,15,62,1,8,25,6,0.7,13,27,-14,-1.12,-0.56,14.1,22.4,-8.3,-0.66,-0.07
2229,20,"1,258",63.0,41.1,14.0,13,85,11,7,21,9,1.2,13,22,-9,-0.64,0.21,14.5,22.7,-8.2,-0.59,0.05
2230,12,665,55.0,21.7,7.4,8,71,3,4,24,5,1.08,8,10,-2,-0.27,0.63,9.7,12.6,-2.9,-0.4,0.28
2231,15,481,32.0,15.7,5.3,5,63,0,10,17,9,1.4,6,8,-2,-0.37,0.46,5.6,7.9,-2.3,-0.44,0.21
2232,6,464,77.0,15.2,5.2,5,90,5,1,14,24,0.83,5,6,-1,-0.19,0.67,4.7,7.3,-2.6,-0.5,0.14
2233,14,450,32.0,14.7,5.0,3,84,2,11,18,4,0.93,6,19,-13,-2.6,-2.15,7.8,12.8,-4.9,-0.99,-0.43
2234,3,182,61.0,5.9,2.0,3,61,0,0,0,0,0.0,1,7,-6,-2.97,-2.34,2.5,3.9,-1.4,-0.69,-0.08
2235,7,213,30.0,7.0,2.4,2,45,0,5,25,5,0.71,3,7,-4,-1.69,-0.99,2.6,4.4,-1.9,-0.79,-0.19
2236,13,292,22.0,9.5,3.2,1,60,0,12,19,5,1.15,1,8,-7,-2.16,-1.54,2.2,6.4,-4.2,-1.31,-0.77
2237,7,160,23.0,5.2,1.8,1,65,0,6,16,16,0.86,2,5,-3,-1.69,-0.97,1.9,3.5,-1.7,-0.95,-0.35
2238,3,133,44.0,4.3,1.5,1,56,0,2,39,26,0.0,0,4,-4,-2.71,-2.03,0.7,2.7,-2.0,-1.34,-0.76
2239,9,71,8.0,2.3,0.8,0,0,0,9,8,12,0.78,3,4,-1,-1.27,-0.51,1.6,3.0,-1.4,-1.74,-1.15
2240,4,55,14.0,1.8,0.6,0,0,0,4,14,10,0.25,0,2,-2,-3.27,-2.55,0.2,1.4,-1.2,-2.02,-1.43
2241,2,39,20.0,1.3,0.4,0,0,0,2,20,17,0.0,1,3,-2,-4.62,-3.9,0.3,0.8,-0.5,-1.16,-0.55
2242,1,34,34.0,1.1,0.4,0,0,0,1,34,11,0.0,1,4,-3,-7.94,-7.26,0.2,0.8,-0.6,-1.56,-0.95
2243,1,30,30.0,1.0,0.3,0,0,0,1,30,9,0.0,1,3,-2,-6.0,-5.29,0.2,0.8,-0.5,-1.57,-0.96
2244,34,"3,060",90.0,100.0,34.0,34,90,34,0,0,0,0.97,41,74,-33,-0.97,0.0,41.8,68.1,-26.3,-0.77,0.0
2245,33,"2,951",89.0,96.4,32.8,33,89,29,0,0,0,0.91,36,72,-36,-1.1,-3.57,38.7,66.1,-27.5,-0.84,-1.81
2246,30,"2,584",86.0,84.4,28.7,30,86,27,0,0,0,0.97,35,59,-24,-0.84,0.87,34.1,57.5,-23.4,-0.81,-0.27
2247,24,"1,885",79.0,61.6,20.9,24,79,12,0,0,0,1.08,27,44,-17,-0.81,0.41,25.2,40.4,-15.2,-0.73,0.12
2248,31,"1,735",56.0,56.7,19.3,20,69,3,11,32,2,1.03,23,40,-17,-0.88,0.2,23.5,37.0,-13.5,-0.7,0.17
2249,22,"1,683",77.0,55.0,18.7,20,82,14,2,21,5,1.09,24,39,-15,-0.8,0.37,23.2,34.1,-11.0,-0.59,0.42
2250,25,"1,655",66.0,54.1,18.4,18,84,16,7,22,4,1.12,25,35,-10,-0.54,0.93,25.0,34.5,-9.5,-0.52,0.56
2251,18,"1,219",68.0,39.8,13.5,16,73,3,2,22,2,1.0,14,33,-19,-1.4,-0.72,16.7,25.4,-8.7,-0.64,0.21
2252,34,"1,598",47.0,52.2,17.8,15,73,5,19,26,0,0.97,21,41,-20,-1.13,-0.33,22.9,32.7,-9.9,-0.56,0.45
2253,18,"1,360",76.0,44.4,15.1,15,84,10,3,32,10,0.72,18,33,-15,-0.99,-0.04,17.9,29.0,-11.1,-0.74,0.07
2254,15,"1,349",90.0,44.1,15.0,15,90,14,0,0,0,0.93,16,29,-13,-0.87,0.18,16.3,29.7,-13.4,-0.89,-0.22
2255,17,"1,287",76.0,42.1,14.3,15,82,6,2,31,0,1.0,17,28,-11,-0.77,0.35,15.8,28.8,-13.1,-0.91,-0.24
2256,23,"1,312",57.0,42.9,14.6,14,84,10,9,16,8,1.0,13,38,-25,-1.71,-1.3,18.2,31.2,-13.0,-0.89,-0.21
2257,14,"1,165",83.0,38.1,12.9,14,83,8,0,0,1,1.0,13,24,-11,-0.85,0.2,14.1,24.4,-10.3,-0.8,-0.04
2258,28,"1,088",39.0,35.6,12.1,12,69,3,16,16,4,0.93,15,28,-13,-1.08,-0.16,19.7,24.0,-4.4,-0.36,0.64
2259,14,"1,117",80.0,36.5,12.4,11,89,9,3,45,11,1.29,23,27,-4,-0.32,1.02,18.2,25.5,-7.3,-0.59,0.29
2260,20,"1,075",54.0,35.1,11.9,11,80,4,9,22,13,1.05,16,25,-9,-0.75,0.33,15.1,24.0,-8.9,-0.74,0.05
2261,14,680,49.0,22.2,7.6,11,56,0,3,21,3,0.86,7,16,-9,-1.19,-0.28,6.3,18.6,-12.3,-1.62,-1.1
2262,12,781,65.0,25.5,8.7,10,76,4,2,11,0,0.92,6,18,-12,-1.38,-0.55,7.6,18.0,-10.4,-1.2,-0.57
2263,24,"1,082",45.0,35.4,12.0,8,74,1,16,30,4,1.04,15,29,-14,-1.16,-0.3,14.0,23.9,-9.9,-0.83,-0.08
2264,22,702,32.0,22.9,7.8,8,61,0,14,16,12,0.91,9,19,-10,-1.28,-0.4,11.9,14.9,-2.9,-0.38,0.51
2265,25,1229,49.16,22.0,13.7,13,70,2,7,26,7,0.64,9,16,-7,-0.93,0.05,17.3,28.4,-11.0,-0.81,-0.06
2266,10,347,35.0,11.3,3.9,2,61,0,8,28,4,1.1,8,6,2,0.52,1.68,7.1,7.6,-0.5,-0.12,0.73
2267,6,211,35.0,6.9,2.3,2,67,0,4,19,13,0.83,2,13,-11,-4.69,-4.0,2.4,9.1,-6.7,-2.85,-2.23
2268,7,167,24.0,5.5,1.9,2,52,0,5,13,13,1.29,4,5,-1,-0.54,0.46,3.3,3.8,-0.5,-0.29,0.52
2269,6,163,27.0,5.3,1.8,1,61,0,5,20,8,1.0,4,4,0,0.0,1.03,2.8,3.0,-0.1,-0.08,0.74
2270,4,27,7.0,0.9,0.3,0,0,0,4,7,10,1.75,1,1,0,0.0,0.98,0.3,1.3,-1.0,-3.34,-2.59
2271,32,"2,789",87.0,91.1,31.0,32,87,27,0,0,0,0.91,33,49,-16,-0.52,0.15,38.0,52.6,-14.6,-0.47,-0.96
2272,30,"2,644",88.0,86.4,29.4,30,88,29,0,0,0,0.87,35,49,-14,-0.48,0.39,41.5,46.6,-5.1,-0.17,1.57
2273,30,"2,604",87.0,85.1,28.9,30,87,25,0,0,1,0.97,35,43,-8,-0.28,1.7,37.8,44.6,-6.9,-0.24,1.0
2274,34,"2,422",71.0,79.2,26.9,29,80,16,5,19,0,0.85,27,44,-17,-0.63,-0.49,35.8,42.8,-7.0,-0.26,0.6
2275,29,"2,328",80.0,76.1,25.9,28,82,15,1,20,0,0.86,30,39,-9,-0.35,0.76,32.9,42.4,-9.5,-0.37,0.08
2276,28,"2,306",82.0,75.4,25.6,27,84,19,1,45,3,1.0,27,35,-8,-0.31,0.88,32.4,40.7,-8.3,-0.32,0.26
2277,29,"2,338",81.0,76.4,26.0,26,87,23,3,23,2,0.93,32,40,-8,-0.31,0.94,32.2,43.9,-11.7,-0.45,-0.27
2278,33,"1,800",55.0,58.8,20.0,24,67,3,9,22,0,0.85,21,31,-10,-0.5,0.07,25.5,33.1,-7.6,-0.38,0.02
2279,31,"2,065",67.0,67.5,22.9,23,78,6,8,33,3,0.84,24,33,-9,-0.39,0.42,29.4,41.1,-11.7,-0.51,-0.39
2280,29,"1,823",63.0,59.6,20.3,20,86,14,9,12,3,0.76,22,36,-14,-0.69,-0.4,26.5,31.1,-4.6,-0.23,0.39
2281,29,"1,652",57.0,54.0,18.4,19,77,8,10,19,3,0.83,22,27,-5,-0.27,0.56,26.0,31.9,-5.9,-0.32,0.14
2282,29,"1,603",55.0,52.4,17.8,18,75,1,11,24,0,0.9,20,25,-5,-0.28,0.52,24.0,30.3,-6.3,-0.35,0.07
2283,29,"1,648",57.0,53.9,18.3,16,86,13,13,21,3,0.97,22,35,-13,-0.71,-0.39,24.3,33.8,-9.5,-0.52,-0.29
2284,12,813,68.0,26.6,9.0,10,78,2,2,17,0,0.75,13,13,0,0.0,0.72,12.1,17.0,-4.9,-0.54,-0.21
2285,17,794,47.0,25.9,8.8,8,80,4,9,17,16,1.06,11,22,-11,-1.25,-0.97,13.4,16.8,-3.4,-0.39,0.0
2286,18,722,40.0,23.6,8.0,8,68,2,10,18,11,0.61,6,18,-12,-1.5,-1.26,10.5,12.7,-2.2,-0.27,0.15
2287,13,722,56.0,23.6,8.0,7,83,5,6,24,17,0.38,10,20,-10,-1.25,-0.94,11.8,15.9,-4.1,-0.52,-0.17
2288,16,625,39.0,20.4,6.9,7,68,0,9,17,11,1.06,10,10,0,0.0,0.67,9.7,9.2,0.5,0.07,0.57
2289,24,836,35.0,27.3,9.3,5,67,0,19,26,4,0.96,13,18,-5,-0.54,-0.01,13.5,14.9,-1.5,-0.16,0.32
2290,12,400,33.0,13.1,4.4,3,84,1,9,17,17,0.83,2,9,-7,-1.58,-1.2,6.3,10.6,-4.3,-0.95,-0.65
2291,4,322,81.0,10.5,3.6,3,90,3,1,52,29,0.75,2,5,-3,-0.84,-0.35,2.5,6.9,-4.4,-1.22,-0.93
2292,1,90,90.0,2.9,1.0,1,90,1,0,0,32,0.0,1,2,-1,-1.0,-0.48,0.5,4.2,-3.7,-3.72,-3.44
2293,8,92,12.0,3.0,1.0,0,0,0,8,12,8,0.5,0,5,-5,-4.89,-4.5,1.4,2.9,-1.5,-1.48,-1.13
2294,3,23,8.0,0.8,0.3,0,0,0,3,8,20,0.0,0,0,0,0.0,0.53,0.5,0.3,0.2,0.84,1.23
2295,3,15,5.0,0.5,0.2,0,0,0,3,5,29,1.0,0,0,0,0.0,0.53,0.0,0.2,-0.2,-1.35,-0.97
2296,34,"3,060",90.0,100.0,34.0,34,90,34,0,0,0,0.85,50,73,-23,-0.68,0.0,45.7,58.2,-12.4,-0.37,0.0
2297,34,"3,025",89.0,98.9,33.6,34,89,32,0,0,0,0.85,50,72,-22,-0.65,1.92,45.4,56.9,-11.5,-0.34,1.84
2298,33,"2,882",87.0,94.2,32.0,33,87,27,0,0,0,0.88,49,69,-20,-0.62,0.89,42.6,55.8,-13.2,-0.41,-0.81
2299,28,"2,313",83.0,75.6,25.7,28,83,18,0,0,0,0.96,44,53,-9,-0.35,1.34,36.8,41.0,-4.2,-0.16,0.82
2300,30,"2,326",78.0,76.0,25.8,27,85,22,3,11,3,0.87,35,57,-22,-0.85,-0.73,32.7,45.4,-12.8,-0.49,-0.54
2301,27,"2,262",84.0,73.9,25.1,25,87,22,2,39,0,0.96,43,54,-11,-0.44,0.92,36.2,41.3,-5.1,-0.2,0.62
2302,26,"1,920",74.0,62.7,21.3,24,77,4,2,37,0,0.92,30,46,-16,-0.75,-0.2,25.9,37.7,-11.8,-0.55,-0.5
2303,28,"1,616",58.0,52.8,18.0,20,70,3,8,26,0,0.96,29,37,-8,-0.45,0.49,27.1,32.9,-5.9,-0.33,0.08
2304,26,"1,670",64.0,54.6,18.6,19,81,9,7,18,2,0.69,20,45,-25,-1.35,-1.48,22.0,32.0,-10.0,-0.54,-0.39
2305,25,"1,588",64.0,51.9,17.6,18,82,10,7,17,1,0.92,27,39,-12,-0.68,-0.01,26.7,31.4,-4.7,-0.26,0.21
2306,18,"1,570",87.0,51.3,17.4,18,87,15,0,0,0,0.67,21,38,-17,-0.97,-0.61,24.0,27.7,-3.7,-0.21,0.32
2307,22,"1,463",67.0,47.8,16.3,17,78,7,5,29,6,0.77,20,37,-17,-1.05,-0.71,18.3,32.4,-14.1,-0.87,-0.96
2308,30,"1,291",43.0,42.2,14.3,16,66,0,14,16,3,0.93,22,21,1,0.07,1.29,22.9,12.7,10.2,0.71,1.86
2309,14,"1,096",78.0,35.8,12.2,13,81,6,1,45,0,0.57,17,26,-9,-0.74,-0.1,17.4,18.7,-1.4,-0.11,0.39
2310,23,"1,051",46.0,34.3,11.7,10,77,2,13,22,7,0.65,17,26,-9,-0.77,-0.14,13.1,25.5,-12.4,-1.06,-1.05
2311,18,758,42.0,24.8,8.4,10,65,0,8,14,1,1.11,16,11,5,0.59,1.69,12.0,11.3,0.7,0.09,0.6
2312,20,947,47.0,30.9,10.5,9,85,5,11,17,13,0.65,13,24,-11,-1.05,-0.53,15.5,16.5,-1.0,-0.09,0.39
2313,9,369,41.0,12.1,4.1,4,59,0,5,26,1,1.11,8,7,1,0.24,1.05,5.6,5.2,0.4,0.1,0.52
2314,10,398,40.0,13.0,4.4,3,72,0,7,26,1,0.8,6,7,-1,-0.23,0.52,6.4,8.4,-2.0,-0.45,-0.1
2315,5,296,59.0,9.7,3.3,3,73,0,2,38,0,0.8,5,8,-3,-0.91,-0.26,3.9,4.3,-0.4,-0.13,0.26
2316,7,292,42.0,9.5,3.2,3,75,0,4,17,7,0.57,0,7,-7,-2.16,-1.64,2.0,7.8,-5.8,-1.77,-1.56
2317,22,514,23.0,16.8,5.7,2,65,0,20,19,10,0.59,8,15,-7,-1.23,-0.66,8.1,11.6,-3.5,-0.61,-0.29
2318,23,470,20.0,15.4,5.2,2,54,0,21,17,10,0.96,12,12,0,0.0,0.8,7.6,10.2,-2.7,-0.51,-0.18
2319,6,178,30.0,5.8,2.0,1,67,0,5,22,10,0.5,2,6,-4,-2.02,-1.43,2.5,6.0,-3.5,-1.75,-1.47
2320,1,90,90.0,2.9,1.0,1,90,1,0,0,0,3.0,4,3,1,1.0,1.73,1.3,0.8,0.5,0.52,0.92
2321,7,88,13.0,2.9,1.0,0,0,0,7,13,9,0.57,2,3,-1,-1.02,-0.36,1.3,2.8,-1.6,-1.58,-1.26
2322,2,7,4.0,0.2,0.1,0,0,0,2,4,3,0.0,0,0,0,0.0,0.68,0.1,0.1,0.0,-0.21,0.15
2323,34,"2,880",85.0,94.1,32.0,34,85,25,0,0,0,0.56,32,76,-44,-1.37,3.63,34.4,67.9,-33.5,-1.05,1.23
2324,33,"2,881",87.0,94.2,32.0,32,90,32,1,1,1,0.58,31,79,-48,-1.5,1.52,34.7,69.9,-35.3,-1.1,0.29
2325,31,"2,270",73.0,74.2,25.2,27,81,19,4,19,0,0.42,24,64,-40,-1.59,0.01,26.1,59.8,-33.8,-1.34,-0.86
2326,27,"2,172",80.0,71.0,24.1,26,83,15,1,27,1,0.52,26,63,-37,-1.53,0.19,25.0,53.4,-28.3,-1.17,-0.19
2327,25,"2,125",85.0,69.4,23.6,25,85,18,0,0,0,0.56,25,59,-34,-1.44,0.49,24.5,50.8,-26.3,-1.11,0.01
2328,28,"2,228",80.0,72.8,24.8,23,90,23,5,32,3,0.64,26,68,-42,-1.7,-0.4,29.6,59.9,-30.4,-1.23,-0.4
2329,23,"1,913",83.0,62.5,21.3,23,83,14,0,0,1,0.61,20,54,-34,-1.6,-0.03,22.6,43.9,-21.3,-1.0,0.32
2330,26,"2,047",79.0,66.9,22.7,22,89,18,4,25,0,0.5,22,53,-31,-1.36,0.68,25.5,44.6,-19.1,-0.84,0.85
2331,27,"1,982",73.0,64.8,22.0,21,87,18,6,26,1,0.56,21,58,-37,-1.68,-0.26,21.7,49.3,-27.6,-1.25,-0.39
2332,24,"1,648",69.0,53.9,18.3,20,78,9,4,23,3,0.71,20,43,-23,-1.26,0.72,21.3,44.1,-22.8,-1.24,-0.27
2333,23,"1,488",65.0,48.6,16.5,19,74,6,4,23,5,0.61,21,39,-18,-1.09,0.97,22.1,33.6,-11.5,-0.7,0.82
2334,27,"1,558",58.0,50.9,17.3,16,81,9,11,23,1,0.59,18,45,-27,-1.56,0.06,19.0,42.2,-23.2,-1.34,-0.45
2335,25,"1,197",48.0,39.1,13.3,14,71,1,11,18,1,0.48,16,37,-21,-1.58,0.02,17.8,27.7,-9.9,-0.75,0.61
